"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"407","Chris Moore","ARZ","wr","11","5","5.4","0","0","0","0","0","0","0","0","0","0","3.1919","2.0437","25.7429","0.1236","0.0238","0.0119","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","Dareke Young","SEA","wr","10","17","1.9","0","0","0","0","0","0","0","0","0","0","1.0531","0.6926","8.5629","0.0534","0.0073","0.0036","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409","Ashton Dulin","IND","wr","14","1","1.3","0","0","0","0","0","0","0","0","0","0","0.8301","0.5124","6.2401","0.0325","0.0053","0.0026","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410","Russell Wilson","PIT","qb","9","17","136.2","0","147.4756","257.6171","1697.6476","8.6573","4.194","25.3206","69.4967","218.6945","2.7877","0","0","0","0","7.3275","3.6637","0.5145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","Malik Willis","GB","qb","10","17","10.5","0","11.8289","14.0362","135.716","0.8763","0.3081","2.2663","3.849","8.6289","0.0753","0","0","0","0","0.2628","0.1314","0.0374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","Carson Wentz","KC","qb","6","17","10.4","0","12.6688","18.6103","131.5093","0.9103","0.2052","1.319","1.706","7.3056","0.0667","0","0","0","0","0.2894","0.1447","0.0272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413","Skylar Thompson","MIA","qb","6","17","10.4","0","12.2262","17.2914","141.2386","0.8534","0.3734","1.2625","1.9904","7.1647","0.067","0","0","0","0","0.2481","0.1241","0.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414","Brandon Allen","SF","qb","9","17","10.2","0","11.0608","16.6346","135.2377","0.8845","0.4117","1.1517","2.0487","6.6357","0.0946","0","0","0","0","0.287","0.1435","0.0449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","Jake Browning","CIN","qb","12","17","10.1","0","12.2712","17.9852","138.8326","0.8533","0.4697","1.598","2.1359","7.5449","0.0876","0","0","0","0","0.2741","0.1371","0.032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","Hendon Hooker","DET","qb","5","17","10.1","0","12.5329","17.0873","135.7752","0.852","0.4366","1.2645","2.0565","8.0264","0.0807","0","0","0","0","0.2649","0.1325","0.0335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","Cooper Rush","DAL","qb","7","17","10","0","12.1707","18.1535","137.0294","0.8704","0.424","1.0899","1.7841","5.5412","0.0836","0","0","0","0","0.2946","0.1473","0.0382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","Mitch Trubisky","BUF","qb","12","17","9.7","0","11.9372","18.0025","128.2278","0.7758","0.3662","1.1991","2.2041","7.4081","0.0965","0","0","0","0","0.2298","0.1149","0.031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","Easton Stick","LAC","qb","5","17","9.5","0","11.9321","18.0049","131.2889","0.745","0.4005","1.402","1.6849","8.7366","0.0644","0","0","0","0","0.2712","0.1356","0.0258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","Kenny Pickett","PHI","qb","5","17","9.5","0","10.9839","17.466","128.5788","0.7097","0.37","1.0231","2.3209","7.7205","0.0926","0","0","0","0","0.2047","0.1023","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","Sam Howell","SEA","qb","10","17","9.5","0","11.3576","16.9039","122.8183","0.7797","0.5685","1.6297","2.1497","9.6899","0.1405","0","0","0","0","0.2174","0.1087","0.0366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","Kyle Trask","TB","qb","11","17","9.4","0","11.688","18.4876","129.2192","0.7916","0.4408","1.2847","1.5287","7.6692","0.0763","0","0","0","0","0.2653","0.1326","0.0337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","Jake Haener","NO","qb","12","17","9.4","0","11.3499","16.2908","132.384","0.749","0.4248","1.3382","1.956","7.3162","0.072","0","0","0","0","0.2554","0.1277","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Davis Mills","HST","qb","14","17","9.2","0","10.9338","17.3783","133.3858","0.7908","0.4274","1.1484","1.7467","4.9745","0.0889","0","0","0","0","0.3305","0.1653","0.0342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","Tyrod Taylor","NYJ","qb","12","17","9","0","10.9031","15.2052","118.2827","0.594","0.2043","1.6869","3.2685","11.4835","0.0826","0","0","0","0","0.3015","0.1508","0.0175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","Michael Penix Jr.","ATL","qb","12","17","9","0","10.7991","16.0429","126.4218","0.7203","0.43","1.2416","2.0122","7.3357","0.0815","0","0","0","0","0.254","0.127","0.0299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","Mac Jones","JAX","qb","12","17","8.9","0","11.6875","17.8871","131.5394","0.7484","0.5144","1.252","1.5503","5.164","0.0571","0","0","0","0","0.2101","0.105","0.0158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","Marcus Mariota","WAS","qb","14","17","8.7","0","10.7812","16.7555","118.2319","0.6022","0.4046","1.5338","2.4323","12.5748","0.0818","0","0","0","0","0.3109","0.1554","0.0194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","Jimmy Garoppolo","LA","qb","6","15","8.4","0","10.6372","15.7904","118.6216","0.7265","0.4224","1.0778","1.0585","3.7246","0.0426","0","0","0","0","0.1514","0.0757","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","Jacoby Brissett","NE","qb","14","17","8.4","0","10.335","16.7333","110.2325","0.6182","0.2593","1.2178","1.8557","7.5665","0.0994","0","0","0","0","0.2452","0.1226","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","Nick Mullens","MIN","qb","6","17","8.4","0","10.9967","18.7577","120.871","0.6768","0.4672","1.1884","1.5349","5.8843","0.0851","0","0","0","0","0.2988","0.1494","0.0323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","Aidan O'Connell","LV","qb","10","17","8.4","0","10.5986","17.8069","119.257","0.6864","0.4458","1.1966","1.3496","5.6222","0.086","0","0","0","0","0.2568","0.1284","0.0301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","Josh Johnson","BLT","qb","14","17","8.3","0","10.1188","15.5487","112.7587","0.7237","0.4838","1.3499","2.8527","8.2869","0.0783","0","0","0","0","0.2909","0.1455","0.039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","Zach Wilson","DEN","qb","14","17","8.3","0","10.3177","16.0882","115.0322","0.6433","0.3823","1.8427","1.87","8.1421","0.0765","0","0","0","0","0.2937","0.1469","0.0198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","Clayton Tune","ARZ","qb","11","17","8.2","0","11.1494","16.2407","118.9482","0.5971","0.5018","1.722","3.2059","8.5691","0.0993","0","0","0","0","0.3141","0.157","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","Tyson Bagent","CHI","qb","7","17","8","0","10.151","16.0816","112.8943","0.6273","0.4729","1.1796","1.8129","8.117","0.0742","0","0","0","0","0.2646","0.1323","0.0183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","Mason Rudolph","TEN","qb","5","17","7.8","0","9.831","16.4124","112.2272","0.622","0.3937","0.9999","1.4575","5.5294","0.0706","0","0","0","0","0.2616","0.1308","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Drew Lock","NYG","qb","11","17","7.4","0","10.0112","17.1539","109.8026","0.5462","0.4584","1.0612","1.5818","7.0251","0.0666","0","0","0","0","0.2565","0.1282","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","Jameis Winston","CLV","qb","10","17","7.2","0","9.7554","17.132","113.1727","0.5667","0.4627","1.0897","1.8401","5.2315","0.0581","0","0","0","0","0.2528","0.1264","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","Joe Flacco","IND","qb","14","17","6.8","0","10.7615","17.9692","109.8152","0.5379","0.3287","1.0284","0.9795","3.6389","0.0535","0","0","0","0","0.3318","0.1659","0.0253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","Andy Dalton","CAR","qb","11","17","6.6","0","9.3181","16.7487","96.4318","0.566","0.3934","1.0651","1.3675","4.9255","0.0661","0","0","0","0","0.237","0.1185","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","Stetson Bennett","LA","qb","6","2","1.2","0","1.4806","2.0505","16.651","0.111","0.0549","0.1692","0.2282","0.9211","0.0082","0","0","0","0","0.0308","0.0154","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Bears DST","CHI","dst","7","17","209.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.4845","0.6277","13.9156","17.1704","8.5852","1.8498","1073.0232","0.3483","0.3273","0.8247","2.3449","3.9729","4.3671","3.1295","2.0336","0","0","0","0","0","0","0","0","0","0"
"444","Jets DST","NYJ","dst","12","17","203.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.1532","0.6528","14.5976","17.5422","8.7711","1.6414","831.822","0.378","0.4731","1.0693","2.7626","4.2287","4.1966","2.7169","1.5529","0","0","0","0","0","0","0","0","0","0"
"445","Bengals DST","CIN","dst","12","17","201.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.4279","0.6204","11.3528","17.56","8.78","2.2584","844.6165","0.3753","0.3995","0.9446","2.5453","4.0873","4.275","2.9311","1.8173","0","0","0","0","0","0","0","0","0","0"
"446","Ravens DST","BLT","dst","14","17","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.9298","0.6067","11.788","16.8758","8.4379","1.9949","795.9976","0.3611","0.5401","1.1664","2.9033","4.284","4.11","2.579","1.4173","0","0","0","0","0","0","0","0","0","0"
"447","Lions DST","DET","dst","5","17","198.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.9536","0.5985","13.4747","16.7039","8.3519","1.6067","964.2242","0.3892","0.2739","0.7324","2.1874","3.8827","4.4421","3.2873","2.1942","0","0","0","0","0","0","0","0","0","0"
"448","Chiefs DST","KC","dst","6","17","198.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.831","0.5962","12.4609","16.2404","8.1202","1.8578","766.2101","0.3295","0.5541","1.1945","2.9588","4.3269","4.0954","2.5236","1.3467","0","0","0","0","0","0","0","0","0","0"
"449","49ers DST","SF","dst","9","17","197.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.4641","0.5831","14.8127","15.874","7.937","1.9831","768.0405","0.3113","0.4852","1.0848","2.7827","4.2389","4.1925","2.7012","1.5147","0","0","0","0","0","0","0","0","0","0"
"450","Cowboys DST","DAL","dst","7","17","197.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.9306","0.5949","11.491","17.0084","8.5042","2.2482","795.7353","0.2822","0.3711","0.8953","2.4702","4.0678","4.3431","3.0096","1.8429","0","0","0","0","0","0","0","0","0","0"
"451","Chargers DST","LAC","dst","5","17","194.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.2009","0.6246","10.8098","17.2011","8.6005","2.2437","903.4421","0.3464","0.3273","0.8258","2.3587","4.01","4.4003","3.1208","1.9571","0","0","0","0","0","0","0","0","0","0"
"452","Eagles DST","PHI","dst","5","17","194.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.0806","0.6109","11.3343","17.3329","8.6664","2.2005","810.0598","0.2476","0.394","0.9314","2.5111","4.0477","4.27","2.9668","1.8788","0","0","0","0","0","0","0","0","0","0"
"453","Jaguars DST","JAX","dst","12","17","193.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.6246","0.6381","11.1277","17.0677","8.5338","1.8594","939.0517","0.3654","0.3305","0.8276","2.3361","3.9359","4.328","3.133","2.1089","0","0","0","0","0","0","0","0","0","0"
"454","Dolphins DST","MIA","dst","6","17","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.5642","0.6119","11.3143","16.3782","8.1891","1.7908","922.8151","0.325","0.3454","0.8544","2.3946","4.0035","4.3494","3.083","1.9696","0","0","0","0","0","0","0","0","0","0"
"455","Saints DST","NO","dst","12","17","192.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.165","0.6272","11.9799","16.6158","8.3079","2.2227","880.6334","0.35","0.314","0.8055","2.3199","3.9691","4.3882","3.1527","2.0506","0","0","0","0","0","0","0","0","0","0"
"456","Colts DST","IND","dst","14","17","191.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0652","0.6328","11.0216","17.8469","8.9234","1.6903","888.133","0.3553","0.3008","0.7736","2.2537","3.9229","4.4203","3.2261","2.1025","0","0","0","0","0","0","0","0","0","0"
"457","Browns DST","CLV","dst","10","17","190.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.3036","0.6471","11.8102","17.6407","8.8203","1.7753","698.7695","0.2431","0.4068","0.9577","2.5786","4.1357","4.3008","2.9035","1.7169","0","0","0","0","0","0","0","0","0","0"
"458","Giants DST","NYG","dst","11","17","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.8961","0.6422","11.8584","17.2268","8.6134","2.0937","813.2686","0.3457","0.3285","0.8298","2.3663","4.0124","4.3926","3.1124","1.9581","0","0","0","0","0","0","0","0","0","0"
"459","Texans DST","HST","dst","14","17","187.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.6363","0.6206","11.7725","17.7872","8.8936","1.6928","854.9619","0.3296","0.328","0.8241","2.348","3.9893","4.3873","3.1299","1.9935","0","0","0","0","0","0","0","0","0","0"
"460","Bills DST","BUF","dst","12","17","187.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.4885","0.61","12.6403","16.2956","8.1478","1.9173","770.7496","0.2788","0.4324","0.9916","2.614","4.1195","4.2428","2.8671","1.7326","0","0","0","0","0","0","0","0","0","0"
"461","Falcons DST","ATL","dst","12","17","186.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.6265","0.616","11.4403","17.0454","8.5227","2.1449","772.5314","0.3093","0.3121","0.7998","2.3091","3.9688","4.4081","3.1706","2.0316","0","0","0","0","0","0","0","0","0","0"
"462","Steelers DST","PIT","dst","9","17","186.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.8381","0.648","10.5068","16.5993","8.2997","1.9712","747.4072","0.2914","0.382","0.9152","2.5006","4.0769","4.3197","2.9809","1.8247","0","0","0","0","0","0","0","0","0","0"
"463","Seahawks DST","SEA","dst","10","17","186.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.6107","0.6193","13.2383","16.702","8.351","2.0033","807.9218","0.3264","0.3071","0.7834","2.2609","3.903","4.3823","3.2126","2.1507","0","0","0","0","0","0","0","0","0","0"
"464","Broncos DST","DEN","dst","14","17","184.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.7932","0.6487","10.1432","16.8082","8.4041","1.8636","852.3551","0.3257","0.3079","0.7895","2.2764","3.9139","4.3723","3.1943","2.1457","0","0","0","0","0","0","0","0","0","0"
"465","Packers DST","GB","dst","10","17","184.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.6878","0.599","12.7888","16.5216","8.2608","2.0404","784.4423","0.3168","0.3076","0.7932","2.2962","3.9531","4.4","3.1799","2.07","0","0","0","0","0","0","0","0","0","0"
"466","Commanders DST","WAS","dst","14","17","183.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.8341","0.6427","10.2864","16.7825","8.3913","2.3793","785.4993","0.2805","0.3055","0.7876","2.2762","3.9161","4.3732","3.1934","2.1481","0","0","0","0","0","0","0","0","0","0"
"467","Rams DST","LA","dst","6","17","181.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.0901","0.609","12.3256","16.5426","8.2713","1.9312","869.3213","0.3312","0.2586","0.6925","2.0881","3.7711","4.4234","3.3813","2.3851","0","0","0","0","0","0","0","0","0","0"
"468","Buccaneers DST","TB","dst","11","17","180.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.7363","0.6237","11.2641","16.8581","8.429","2.2892","764.4186","0.3027","0.3231","0.8109","2.3057","3.9226","4.3521","3.1663","2.1192","0","0","0","0","0","0","0","0","0","0"
"469","Titans DST","TEN","dst","5","17","176.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.7595","0.6504","12.232","17.9869","8.9935","1.4133","801.0001","0.3288","0.2813","0.7392","2.1796","3.8366","4.3893","3.2861","2.2879","0","0","0","0","0","0","0","0","0","0"
"470","Vikings DST","MIN","dst","6","17","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.8684","0.6319","11.7774","16.7175","8.3587","1.8528","800.7931","0.3427","0.2643","0.7077","2.1252","3.8104","4.427","3.3464","2.319","0","0","0","0","0","0","0","0","0","0"
"471","Panthers DST","CAR","dst","11","17","175.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.7051","0.6415","11.3492","16.9462","8.4731","2.0193","743.9394","0.3033","0.2723","0.7348","2.2057","3.9206","4.4691","3.274","2.1235","0","0","0","0","0","0","0","0","0","0"
"472","Raiders DST","LV","dst","10","17","174.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.8313","0.6481","10.8526","16.9832","8.4916","2.018","696.6988","0.2636","0.2991","0.7739","2.2463","3.8888","4.3771","3.2246","2.1902","0","0","0","0","0","0","0","0","0","0"
"473","Patriots DST","NE","dst","14","17","170.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.6517","0.6497","11.4721","16.8447","8.4223","1.6977","729.7889","0.3083","0.2883","0.749","2.1972","3.8545","4.3931","3.2693","2.2486","0","0","0","0","0","0","0","0","0","0"
"474","Cardinals DST","ARZ","dst","11","17","170.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.3678","0.6407","12.4168","16.3228","8.1614","1.8927","778.3986","0.2981","0.1991","0.5719","1.8343","3.534","4.4253","3.618","2.8173","0","0","0","0","0","0","0","0","0","0"
"443","Evan McPherson","CIN","k","12","17","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5545","4.9048","6.3763","6.3763","7.2872","9.0018","10.9309","15.4852","38.5145","41.1706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","Jake Moody","SF","k","9","17","55.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.8027","6.832","8.5033","9.448","8.5033","17.0065","5.102","6.4959","46.4036","47.7685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","Matt Prater","ARZ","k","11","17","54.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7459","4.7766","6.3278","6.7","5.5368","6.921","11.0737","13.842","33.6276","35.268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","Brandon Aubrey","DAL","k","7","17","53.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.8654","6.8802","12.2052","13.9487","3.0513","3.5021","7.6283","7.6282","41.7596","45.1004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","Jake Elliott","PHI","k","5","17","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.8096","7.8095","6.9419","7.6725","7.8096","8.5195","6.9419","8.0988","40.1833","41.2893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","Jason Sanders","MIA","k","6","17","52.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2866","6.8581","7.3344","7.3343","8.3822","9.6394","7.3344","13.6209","40.1702","41.7455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","Cameron Dicker","LAC","k","5","17","51.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0595","6.0595","6.9252","6.9251","7.7908","8.2777","7.7908","10.7123","36.0328","36.0328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","Chase McLaughlin","TB","k","11","17","51.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.954","6.954","10.0447","10.5733","3.8633","4.7548","7.7267","9.9991","36.0353","36.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","Matt Gay","IND","k","14","17","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8284","5.8284","7.1237","7.5193","5.8284","6.8881","9.0665","13.9018","33.9254","34.9381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
