season ,season_type ,week ,player_display_name   ,player_position ,team_abbr ,efficiency          ,percent_attempts_gte_eight_defenders ,avg_time_to_los    ,rush_attempts ,rush_yards ,expected_rush_yards ,rush_yards_over_expected ,avg_rush_yards      ,rush_yards_over_expected_per_att ,rush_pct_over_expected ,rush_touchdowns ,player_gsis_id ,player_first_name ,player_last_name ,player_jersey_number ,player_short_name ,Player_x              ,Team_x ,ATT   ,YDS       ,TDS ,REC_x ,YDS.1 ,TDS.1 ,FL_x ,FPTS_x ,Oline_Rank ,depth_chart_num ,Player_y              ,PassTD ,INT ,SACKS ,RecTD ,RUSH_ATT ,RushTD ,RUSH_RECEIVE_TD ,TD.1 ,LG   ,20+  ,FL_y ,FPTS_y ,FPTS/G ,ROST   ,AIR/A ,PKT TIME ,SK ,KNCK ,HRRY ,BLITZ ,POOR ,RZ ATT ,RTG ,CMP ,PassATT ,PCT ,PassYDS ,Y/A ,Y/ATT ,YBCON ,YBCON/ATT ,YACON/ATT ,TK LOSS ,TK LOSS YDS ,LNG TD ,YACON.1 ,RushATT ,RushYDS ,YBC ,YBC/R ,AIR/R ,YAC ,YAC/R ,YACON/R ,% TM ,CATCHABLE ,RecYDS ,Y/R  ,AIR ,DROP ,YACON ,BRKTKL ,LNG  ,RZ TGT ,REC_y ,TGT  ,10+ YDS ,20+ YDS ,30+ YDS ,40+ YDS ,50+ YDS ,Rank  ,G    ,Pos ,Team_y ,week1Targets ,week2Targets ,week3Targts ,week4Targets ,week5Targets ,week6Targets ,week7Targets ,week8Targets ,week9Targets ,week10Targets ,week11Targets ,week12Targets ,week13Targets ,week14Targets ,week15Targets ,week16Targets ,week17Targets ,week18Targets ,TTL  ,AVG
  2023 ,REG         ,  15 ,Gus Edwards           ,RB              ,BAL       , 4.263448275862069  ,                 68.75               ,2.7774375          ,           16 ,        58 , 44.29047373713017  ,7.709526262869829        , 3.625              ,0.5506804473478449               ,    0.5                ,              1 ,00-0034184     ,Gus               ,Edwards          ,                  35 ,G.Edwards         ,Gus Edwards           ,LAC    ,124.1 ,665.7     ,5.5 ,  7.8 , 85.0 ,  0.1 , 1.3 , 113.8 ,         5 ,1               ,Gus Edwards           ,       ,    ,      ,      ,         ,       ,           13.0 , 0.0 ,42.0 , 8.0 , 2.0 , 187.0 ,  11.0 ,76.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.1 ,  4.1 ,514.0 ,      2.6 ,      1.5 ,   13.0 ,-25.0       ,   7.0 ,   12.0 ,  198.0 ,810     ,    ,      ,      ,    ,      ,        ,     ,          , 180.0 ,15.0 ,    ,     ,296.0 ,  11.0 ,42.0 ,   0.0 , 12.0 ,13.0 ,   15.0 ,    6.0 ,    1.0 ,    1.0 ,    0.0 , 25.0 ,17.0 ,RB  ,BAL    ,0            ,0            ,0           ,3            ,0            ,1            ,1            ,2            ,0            ,1             ,2             ,1             ,bye           ,0             ,1             ,1             ,0             ,0             ,13.0 ,0.8
  2023 ,REG         ,  15 ,Aaron Jones           ,RB              ,GB        , 3.67622641509434   ,                 23.076923076923077  ,2.3166             ,           13 ,        53 , 54.22682436390894  ,-1.2268243639089391      , 4.076923076923077  ,-0.0943711049160722              ,    0.3076923076923077 ,              0 ,00-0033293     ,Aaron             ,Jones            ,                  33 ,A.Jones           ,Aaron Jones           ,MIN    ,198.9 ,918.1     ,4.6 , 44.5 ,325.6 ,  2.3 , 1.4 , 207.4 ,        11 ,1               ,Aaron Jones           ,       ,    ,      ,      ,         ,       ,            2.0 , 1.0 ,39.0 , 4.0 , 1.0 , 134.9 ,  12.3 ,94.5%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.6 ,  4.6 ,346.0 ,      2.4 ,      2.2 ,   11.0 ,-18.0       ,   3.0 ,   47.0 ,  142.0 ,656     ,    ,      ,      ,    ,      ,        ,     ,          , 233.0 , 7.8 ,    ,     ,310.0 ,  11.0 ,39.0 ,  10.0 , 30.0 ,43.0 ,   15.0 ,    3.0 ,    1.0 ,    0.0 ,    0.0 , 37.0 ,11.0 ,RB  ,GB     ,4            ,-            ,-           ,2            ,-            ,bye          ,5            ,5            ,6            ,6             ,2             ,-             ,-             ,-             ,4             ,3             ,1             ,5             ,43.0 ,3.9
  2023 ,REG         ,  15 ,David Montgomery      ,RB              ,DET       , 3.194588235294118  ,                 11.76470588235294   ,2.5045882352941176 ,           17 ,        85 , 91.04521063191152  ,-6.04521063191153        , 5.0                ,-0.3556006254065606              ,    0.4705882352941176 ,              0 ,00-0035685     ,David             ,Montgomery       ,                   5 ,D.Montgomery      ,David Montgomery      ,DET    ,198.7 ,840.8     ,8.0 , 29.9 ,257.6 ,  1.0 , 1.1 , 191.2 ,         2 ,1               ,David Montgomery      ,       ,    ,      ,      ,         ,       ,           13.0 , 0.0 ,75.0 , 9.0 , 1.0 , 207.2 ,  14.8 ,95.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.6 ,  4.6 ,549.0 ,      2.5 ,      2.1 ,   15.0 ,-30.0       ,  75.0 ,   29.0 ,  219.0 ,"1,015" ,    ,      ,      ,    ,      ,        ,     ,          , 117.0 , 7.3 ,    ,     ,466.0 ,  17.0 ,75.0 ,   0.0 , 16.0 ,24.0 ,   22.0 ,    4.0 ,    2.0 ,    2.0 ,    1.0 , 17.0 ,14.0 ,RB  ,DET    ,0            ,1            ,-           ,2            ,6            ,1            ,-            ,-            ,bye          ,0             ,2             ,1             ,2             ,3             ,3             ,2             ,1             ,0             ,24.0 ,1.7
  2023 ,REG         ,  15 ,Ezekiel Elliott       ,RB              ,NE        , 6.1172             ,                 18.181818181818183  ,2.9635             ,           11 ,        25 , 32.34180879067228  ,-7.341808790672282       , 2.272727272727273  ,-0.6674371627883893              ,    0.2727272727272727 ,              0 ,00-0033045     ,Ezekiel           ,Elliott          ,                  15 ,E.Elliott         ,Ezekiel Elliott       ,NE     ,148.5 ,585.2     ,4.6 , 23.5 ,159.4 ,  0.8 , 1.0 , 128.5 ,        20 ,1               ,Ezekiel Elliott       ,       ,    ,      ,      ,         ,       ,            3.0 , 2.0 ,17.0 , 0.0 , 1.0 , 174.5 ,  10.3 ,82.2%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.5 ,  3.5 ,366.0 ,      2.0 ,      1.5 ,   17.0 ,-29.0       ,   6.0 ,  110.0 ,  184.0 ,642     ,    ,      ,      ,    ,      ,        ,     ,          , 313.0 , 6.1 ,    ,     ,274.0 ,   5.0 ,17.0 ,   4.0 , 51.0 ,65.0 ,    8.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 30.0 ,17.0 ,RB  ,NE     ,7            ,0            ,1           ,3            ,4            ,1            ,1            ,0            ,5            ,2             ,bye           ,2             ,5             ,8             ,6             ,11            ,2             ,7             ,65.0 ,3.8
  2023 ,REG         ,  15 ,Clyde Edwards-Helaire ,RB              ,KC        , 4.908918918918919  ,                  0.0                ,2.7871818181818178 ,           13 ,        37 , 43.45929586994431  ,-6.459295869944313       , 2.8461538461538463 ,-0.4968689130726395              ,    0.1538461538461538 ,              0 ,00-0036360     ,Clyde             ,Edwards-Helaire  ,                  25 ,C.Edwards-Helaire ,Clyde Edwards-Helaire ,KC     , 75.8 ,296.7     ,1.8 , 14.5 ,135.0 ,  1.0 , 0.2 ,  74.4 ,        18 ,3               ,Clyde Edwards-Helaire ,       ,    ,      ,      ,         ,       ,            1.0 , 1.0 ,20.0 , 1.0 , 0.0 ,  70.1 ,   4.7 ,35.4%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.2 ,  3.2 ,146.0 ,      2.1 ,      1.1 ,    8.0 ,-17.0       ,   1.0 ,  103.0 ,   70.0 ,223     ,    ,      ,      ,    ,      ,        ,     ,          , 188.0 ,11.1 ,    ,     , 77.0 ,   4.0 ,20.0 ,   5.0 , 17.0 ,22.0 ,    4.0 ,    1.0 ,    0.0 ,    0.0 ,    0.0 , 58.0 ,15.0 ,RB  ,KC     ,1            ,2            ,1           ,1            ,0            ,1            ,1            ,0            ,-            ,bye           ,0             ,0             ,2             ,4             ,4             ,3             ,-             ,2             ,22.0 ,1.5
  2023 ,REG         ,  15 ,Tony Pollard          ,RB              ,DAL       , 2.951538461538462  ,                  0.0                ,2.2558             ,           11 ,        52 , 52.02099507178441  ,-3.0209950717844123      , 4.7272727272727275 ,-0.3020995071784412              ,    0.3                ,              0 ,00-0035261     ,Tony              ,Pollard          ,                  20 ,T.Pollard         ,Tony Pollard          ,TEN    ,227.8 ,"1,124.1" ,8.4 , 46.5 ,362.0 ,  2.1 , 0.8 , 256.5 ,         8 ,1               ,Tony Pollard          ,       ,    ,      ,      ,         ,       ,            6.0 , 0.0 ,31.0 , 7.0 , 1.0 , 222.6 ,  13.1 ,99.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.0 ,  4.0 ,536.0 ,      2.1 ,      1.9 ,   28.0 ,-70.0       ,  21.0 ,   83.0 ,  252.0 ,"1,005" ,    ,      ,      ,    ,      ,        ,     ,          , 311.0 , 5.7 ,    ,     ,474.0 ,  19.0 ,31.0 ,  12.0 , 55.0 ,67.0 ,   21.0 ,    6.0 ,    1.0 ,    0.0 ,    0.0 , 14.0 ,17.0 ,RB  ,DAL    ,3            ,8            ,3           ,3            ,5            ,7            ,bye          ,1            ,5            ,0             ,5             ,6             ,4             ,8             ,3             ,1             ,3             ,2             ,67.0 ,3.9
  2023 ,REG         ,  15 ,Rachaad White         ,RB              ,TB        , 3.127640449438202  ,                 33.33333333333333   ,2.5543             ,           21 ,        89 , 74.38636810116532  ,14.613631898834685       , 4.238095238095238  ,0.6958872332778421               ,    0.4285714285714285 ,              0 ,00-0037256     ,Rachaad           ,White            ,                   1 ,R.White           ,Rachaad White         ,TB     ,216.2 ,930.8     ,4.8 , 50.3 ,407.6 ,  2.2 , 3.3 , 219.4 ,        13 ,1               ,Rachaad White         ,       ,    ,      ,      ,         ,       ,            6.0 , 3.0 ,38.0 , 5.0 , 2.0 , 267.9 ,  15.8 ,97.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 ,604.0 ,      2.2 ,      1.4 ,   17.0 ,-40.0       ,   4.0 ,  119.0 ,  272.0 ,990     ,    ,      ,      ,    ,      ,        ,     ,          , 549.0 , 8.6 ,    ,     ,386.0 ,   9.0 ,38.0 ,   8.0 , 64.0 ,70.0 ,   21.0 ,    3.0 ,    2.0 ,    0.0 ,    0.0 ,  4.0 ,17.0 ,RB  ,TB     ,2            ,5            ,3           ,3            ,bye          ,4            ,6            ,7            ,4            ,3             ,7             ,2             ,5             ,2             ,2             ,7             ,4             ,4             ,70.0 ,4.1
  2023 ,REG         ,  15 ,Raheem Mostert        ,RB              ,MIA       , 7.600238095238096  ,                 46.666666666666664  ,3.4148333333333327 ,           15 ,        42 , 47.06661202255623  ,-5.066612022556228       , 2.8                ,-0.3377741348370818              ,    0.2                ,              2 ,00-0031687     ,Dominique         ,Mostert          ,                  31 ,R.Mostert         ,Raheem Mostert        ,MIA    ,171.6 ,851.4     ,7.1 , 27.1 ,195.3 ,  1.7 , 1.1 , 182.4 ,         9 ,1               ,Raheem Mostert        ,       ,    ,      ,      ,         ,       ,           18.0 , 3.0 ,49.0 ,12.0 , 1.0 , 267.7 ,  17.8 ,96.5%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.8 ,  4.8 ,620.0 ,      3.0 ,      1.9 ,   22.0 ,-59.0       ,  43.0 ,   59.0 ,  209.0 ,"1,012" ,    ,      ,      ,    ,      ,        ,     ,          , 175.0 , 7.0 ,    ,     ,392.0 ,  15.0 ,49.0 ,   6.0 , 25.0 ,32.0 ,   30.0 ,    7.0 ,    3.0 ,    2.0 ,    0.0 ,  5.0 ,15.0 ,RB  ,MIA    ,2            ,1            ,7           ,5            ,2            ,3            ,3            ,0            ,1            ,bye           ,2             ,1             ,1             ,1             ,2             ,1             ,-             ,-             ,32.0 ,2.1
  2023 ,REG         ,  15 ,Zamir White           ,RB              ,LV        , 3.392608695652174  ,                 11.76470588235294   ,2.6365882352941172 ,           17 ,        69 , 51.70633026814491  ,17.29366973185509        , 4.0588235294117645 ,1.017274690109123                ,    0.5882352941176471 ,              1 ,00-0038040     ,Zamir             ,White            ,                  35 ,Z.White           ,Zamir White           ,LV     , 59.2 ,291.3     ,1.8 , 10.9 , 55.7 ,  0.2 , 0.5 ,  56.3 ,        10 ,2               ,Zamir White           ,       ,    ,      ,      ,         ,       ,            1.0 , 0.0 ,43.0 , 4.0 , 1.0 ,  73.9 ,   4.9 ,58.8%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.3 ,  4.3 ,212.0 ,      2.0 ,      2.3 ,    7.0 ,-15.0       ,   1.0 ,   34.0 ,  104.0 ,451     ,    ,      ,      ,    ,      ,        ,     ,          ,  98.0 , 6.5 ,    ,     ,239.0 ,   8.0 ,43.0 ,   1.0 , 15.0 ,19.0 ,    8.0 ,    2.0 ,    1.0 ,    1.0 ,    0.0 , 56.0 ,15.0 ,RB  ,LV     ,1            ,0            ,0           ,0            ,-            ,2            ,3            ,0            ,0            ,0             ,-             ,0             ,bye           ,0             ,4             ,1             ,6             ,2             ,19.0 ,1.3
  2023 ,REG         ,  15 ,Isaiah Spiller        ,RB              ,LAC       , 4.843399999999999  ,                  0.0                ,3.1486             ,           16 ,        50 , 65.91963626546367  ,-15.919636265463666      , 3.125              ,-0.9949772665914792              ,    0.3125             ,              0 ,00-0038045     ,Isaiah            ,Spiller          ,                  28 ,I.Spiller         ,Isaiah Spiller        ,LAC    , 63.8 ,224.2     ,0.8 ,  8.2 , 67.0 ,  0.2 , 0.2 ,  42.7 ,        16 ,3               ,Isaiah Spiller        ,       ,    ,      ,      ,         ,       ,            0.0 , 0.0 , 8.0 , 0.0 , 0.0 ,  19.0 ,   2.1 ,0.7%   ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,2.6 ,  2.6 , 47.0 ,      1.3 ,      1.3 ,    3.0 ,-5.0        ,   0.0 ,   10.0 ,   37.0 ,96      ,    ,      ,      ,    ,      ,        ,     ,          ,  34.0 , 5.7 ,    ,     , 49.0 ,   2.0 , 8.0 ,   1.0 ,  6.0 , 6.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 93.0 , 9.0 ,RB  ,LAC    ,-            ,0            ,0           ,2            ,bye          ,0            ,-            ,1            ,-            ,-             ,-             ,-             ,-             ,0             ,0             ,1             ,2             ,-             , 6.0 ,0.7
  2023 ,REG         ,  15 ,Derrick Henry         ,RB              ,TEN       ,20.546666666666667  ,                  6.25               ,2.9829166666666667 ,           16 ,         9 , 31.694383696300708 ,-22.694383696300708      , 0.5625             ,-1.4183989810187942              ,    0.1875             ,              0 ,00-0032764     ,Derrick           ,Henry            ,                  22 ,D.Henry           ,Derrick Henry         ,BAL    ,308.5 ,"1,296.9" ,9.5 , 30.1 ,244.0 ,  0.6 , 1.3 , 242.4 ,        32 ,1               ,Derrick Henry         ,       ,    ,      ,      ,         ,       ,           12.0 , 0.0 ,69.0 ,11.0 , 0.0 , 246.7 ,  14.5 ,99.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.2 ,  4.2 ,597.0 ,      2.1 ,      2.0 ,   27.0 ,-62.0       ,  29.0 ,   46.0 ,  280.0 ,"1,167" ,    ,      ,      ,    ,      ,        ,     ,          , 214.0 , 7.6 ,    ,     ,570.0 ,  23.0 ,69.0 ,   2.0 , 28.0 ,36.0 ,   23.0 ,    5.0 ,    2.0 ,    2.0 ,    2.0 ,  8.0 ,17.0 ,RB  ,TEN    ,3            ,4            ,0           ,1            ,3            ,2            ,bye          ,4            ,4            ,1             ,2             ,2             ,2             ,2             ,4             ,1             ,1             ,0             ,36.0 ,2.1
  2023 ,REG         ,  15 ,Joe Mixon             ,RB              ,CIN       , 3.081702127659574  ,                 30.0                ,2.7344             ,           10 ,        47 , 30.58235102647498  ,16.41764897352502        , 4.7                ,1.641764897352502                ,    0.7                ,              1 ,00-0033897     ,Joe               ,Mixon            ,                  28 ,J.Mixon           ,Joe Mixon             ,HOU    ,226.4 ,925.7     ,7.4 , 47.9 ,339.1 ,  2.2 , 0.5 , 231.2 ,        26 ,-1              ,Joe Mixon             ,       ,    ,      ,      ,         ,       ,            9.0 , 3.0 ,44.0 , 5.0 , 0.0 , 267.0 ,  15.7 ,98.8%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.0 ,  4.0 ,671.0 ,      2.6 ,      1.4 ,   22.0 ,-47.0       ,  14.0 ,  133.0 ,  257.0 ,"1,034" ,    ,      ,      ,    ,      ,        ,     ,          , 376.0 , 7.2 ,    ,     ,363.0 ,  10.0 ,44.0 ,  13.0 , 52.0 ,64.0 ,   27.0 ,    3.0 ,    1.0 ,    1.0 ,    0.0 ,  6.0 ,17.0 ,RB  ,CIN    ,5            ,5            ,2           ,1            ,4            ,4            ,bye          ,3            ,6            ,3             ,5             ,2             ,7             ,4             ,3             ,4             ,4             ,2             ,64.0 ,3.8
  2023 ,REG         ,  15 ,Chuba Hubbard         ,RB              ,CAR       , 3.788045977011494  ,                  9.090909090909092  ,3.033944444444444  ,           22 ,        87 , 62.304373910739336 ,24.695626089260664       , 3.9545454545454546 ,1.1225284586027575               ,    0.3636363636363636 ,              0 ,00-0036555     ,Chuba             ,Hubbard          ,                  30 ,C.Hubbard         ,Chuba Hubbard         ,CAR    ,126.5 ,628.2     ,4.2 , 21.3 ,183.4 ,  0.5 , 0.6 , 128.9 ,        29 ,2               ,Chuba Hubbard         ,       ,    ,      ,      ,         ,       ,            5.0 , 0.0 ,22.0 , 4.0 , 0.0 , 182.5 ,  10.7 ,79.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.8 ,  3.8 ,492.0 ,      2.1 ,      1.7 ,   23.0 ,-46.0       ,   6.0 ,   66.0 ,  238.0 ,902     ,    ,      ,      ,    ,      ,        ,     ,          , 233.0 , 6.0 ,    ,     ,410.0 ,  17.0 ,22.0 ,   1.0 , 39.0 ,44.0 ,   21.0 ,    4.0 ,    0.0 ,    0.0 ,    0.0 , 27.0 ,17.0 ,RB  ,CAR    ,2            ,5            ,3           ,2            ,2            ,1            ,bye          ,2            ,6            ,2             ,2             ,5             ,0             ,2             ,2             ,1             ,5             ,2             ,44.0 ,2.6
  2023 ,REG         ,  15 ,Travis Etienne        ,RB              ,JAX       , 5.332258064516129  ,                 10.0                ,3.171444444444445  ,           10 ,        31 , 42.2989529441054   ,-11.298952944105402      , 3.1                ,-1.1298952944105405              ,    0.5                ,              0 ,00-0036973     ,Travis            ,Etienne          ,                   1 ,T.Etienne         ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        27 ,1               ,                      ,       ,    ,      ,      ,         ,       ,                ,     ,     ,     ,     ,       ,       ,       ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,    ,      ,      ,          ,          ,        ,            ,       ,        ,        ,        ,    ,      ,      ,    ,      ,        ,     ,          ,       ,     ,    ,     ,      ,       ,     ,       ,      ,     ,        ,        ,        ,        ,        ,      ,     ,    ,       ,             ,             ,            ,             ,             ,             ,             ,             ,             ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     , 
  2023 ,REG         ,  15 ,Alvin Kamara          ,RB              ,NO        , 4.338181818181819  ,                 25.0                ,2.6945333333333332 ,           16 ,        66 , 77.26569253119557  ,-11.265692531195567      , 4.125              ,-0.7041057831997231              ,    0.375              ,              0 ,00-0033906     ,Alvin             ,Kamara           ,                  41 ,A.Kamara          ,Alvin Kamara          ,NO     ,181.4 ,745.7     ,4.2 , 48.4 ,405.3 ,  1.8 , 1.0 , 197.3 ,        23 ,1               ,Alvin Kamara          ,       ,    ,      ,      ,         ,       ,            5.0 , 1.0 ,17.0 , 0.0 , 0.0 , 233.0 ,  17.9 ,98.6%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.9 ,  3.9 ,424.0 ,      2.4 ,      1.5 ,   15.0 ,-25.0       ,  16.0 ,  128.0 ,  180.0 ,694     ,    ,      ,      ,    ,      ,        ,     ,          , 466.0 , 6.2 ,    ,     ,270.0 ,   7.0 ,17.0 ,   8.0 , 75.0 ,86.0 ,   15.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 11.0 ,13.0 ,RB  ,NO     ,-            ,-            ,-           ,14           ,3            ,8            ,14           ,5            ,5            ,7             ,bye           ,5             ,8             ,4             ,5             ,6             ,2             ,-             ,86.0 ,6.6
  2023 ,REG         ,  15 ,James Cook            ,RB              ,BUF       , 2.8331843575419    ,                 32.0                ,2.572680000000001  ,           25 ,       179 ,105.22116536459274  ,73.77883463540726        , 7.16               ,2.9511533854162906               ,    0.6                ,              1 ,00-0037248     ,James             ,Cook             ,                   4 ,J.Cook            ,James Cook            ,BUF    ,167.6 ,905.5     ,4.3 , 36.8 ,302.6 ,  2.2 , 1.6 , 193.3 ,         6 ,1               ,James Cook            ,       ,    ,      ,      ,         ,       ,            2.0 , 4.0 ,42.0 ,10.0 , 2.0 , 232.7 ,  13.7 ,96.7%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.7 ,  4.7 ,649.0 ,      2.7 ,      2.0 ,   22.0 ,-58.0       ,  24.0 ,   97.0 ,  237.0 ,"1,122" ,    ,      ,      ,    ,      ,        ,     ,          , 445.0 ,10.1 ,    ,     ,473.0 ,   8.0 ,42.0 ,   6.0 , 44.0 ,54.0 ,   33.0 ,    6.0 ,    3.0 ,    1.0 ,    0.0 , 12.0 ,17.0 ,RB  ,BUF    ,6            ,4            ,3           ,1            ,4            ,0            ,3            ,1            ,4            ,2             ,4             ,7             ,bye           ,5             ,3             ,0             ,3             ,4             ,54.0 ,3.2
  2023 ,REG         ,  15 ,D'Andre Swift         ,RB              ,PHI       , 3.831486486486487  ,                  5.555555555555555  ,3.005823529411765  ,           18 ,        74 , 76.74863877842017  ,-5.7486387784201725      , 4.111111111111111  ,-0.3381552222600101              ,    0.3529411764705882 ,              0 ,00-0036275     ,D'Andre           ,Swift            ,                   0 ,D.Swift           ,D'Andre Swift         ,CHI    ,125.3 ,684.0     ,5.6 , 37.5 ,315.7 ,  1.9 , 1.0 , 180.9 ,         1 ,1               ,D'Andre Swift         ,       ,    ,      ,      ,         ,       ,            5.0 , 1.0 ,43.0 ,10.0 , 1.0 , 199.3 ,  12.5 ,96.7%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.6 ,  4.6 ,690.0 ,      3.0 ,      1.6 ,   23.0 ,-54.0       ,   7.0 ,   60.0 ,  229.0 ,"1,049" ,    ,      ,      ,    ,      ,        ,     ,          , 214.0 , 5.5 ,    ,     ,359.0 ,  18.0 ,43.0 ,   4.0 , 39.0 ,49.0 ,   22.0 ,    6.0 ,    3.0 ,    1.0 ,    0.0 , 20.0 ,16.0 ,RB  ,PHI    ,2            ,3            ,2           ,4            ,6            ,10           ,3            ,3            ,2            ,bye           ,3             ,1             ,6             ,0             ,3             ,0             ,1             ,-             ,49.0 ,3.1
  2023 ,REG         ,  15 ,Javonte Williams      ,RB              ,DEN       , 5.664074074074075  ,                  8.333333333333332  ,3.2875454545454543 ,           12 ,        27 , 46.45943453705747  ,-19.459434537057476      , 2.25               ,-1.6216195447547896              ,    0.1666666666666666 ,              0 ,00-0036997     ,Javonte           ,Williams         ,                  33 ,J.Williams        ,Javonte Williams      ,DEN    ,177.4 ,786.0     ,4.4 , 37.0 ,239.9 ,  1.7 , 1.4 , 173.1 ,         7 ,1               ,Javonte Williams      ,       ,    ,      ,      ,         ,       ,            3.0 , 2.0 ,21.0 , 2.0 , 1.0 , 179.2 ,  11.2 ,89.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 ,435.0 ,      2.0 ,      1.6 ,   25.0 ,-55.0       ,   3.0 ,   53.0 ,  217.0 ,774     ,    ,      ,      ,    ,      ,        ,     ,          , 228.0 , 4.9 ,    ,     ,339.0 ,  10.0 ,21.0 ,   3.0 , 47.0 ,58.0 ,   21.0 ,    2.0 ,    0.0 ,    0.0 ,    0.0 , 29.0 ,16.0 ,RB  ,DEN    ,6            ,3            ,3           ,3            ,-            ,0            ,4            ,3            ,bye          ,4             ,2             ,6             ,3             ,4             ,2             ,3             ,3             ,9             ,58.0 ,3.6
  2023 ,REG         ,  15 ,Kyren Williams        ,RB              ,LAR       , 2.8753289473684203 ,                  3.7037037037037033 ,2.6016923076923075 ,           27 ,       152 ,112.87151386811166  ,39.12848613188834        , 5.62962962962963   ,1.4492031900699385               ,    0.4814814814814814 ,              1 ,00-0037840     ,Kyren             ,Williams         ,                  23 ,K.Williams        ,Kyren Williams        ,LAR    ,123.4 ,730.1     ,5.9 , 21.4 ,220.9 ,  1.4 , 1.3 , 157.8 ,        14 ,-1              ,Kyren Williams        ,       ,    ,      ,      ,         ,       ,           12.0 , 3.0 ,56.0 ,11.0 , 2.0 , 255.0 ,  21.3 ,93.5%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,5.0 ,  5.0 ,791.0 ,      3.5 ,      1.5 ,   15.0 ,-23.0       ,  28.0 ,   46.0 ,  228.0 ,"1,144" ,    ,      ,      ,    ,      ,        ,     ,          , 206.0 , 6.4 ,    ,     ,353.0 ,  20.0 ,56.0 ,  12.0 , 32.0 ,48.0 ,   26.0 ,    7.0 ,    2.0 ,    1.0 ,    1.0 ,  7.0 ,12.0 ,RB  ,LAR    ,2            ,10           ,7           ,3            ,2            ,0            ,-            ,-            ,-            ,bye           ,-             ,6             ,5             ,4             ,7             ,0             ,2             ,-             ,48.0 ,4.0
  2023 ,REG         ,  15 ,Trey Sermon           ,RB              ,IND       , 3.012272727272727  ,                 47.05882352941176   ,2.5174375          ,           17 ,        88 , 79.1846114670465   ,8.815388532953506        , 5.176470588235294  ,0.5185522666443239               ,    0.4705882352941176 ,              0 ,00-0036984     ,Trey              ,Sermon           ,                  27 ,T.Sermon          ,Trey Sermon           ,IND    , 43.3 ,154.1     ,0.0 ,  3.0 , 32.2 ,  0.0 , 0.1 ,  21.4 ,         3 ,3               ,Trey Sermon           ,       ,    ,      ,      ,         ,       ,            0.0 , 0.0 ,27.0 , 1.0 , 0.0 ,  20.3 ,   1.7 ,1.3%   ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.6 ,  4.6 , 61.0 ,      1.7 ,      2.8 ,    3.0 ,-4.0        ,   0.0 ,    3.0 ,   35.0 ,160     ,    ,      ,      ,    ,      ,        ,     ,          ,  13.0 , 4.3 ,    ,     , 99.0 ,   4.0 ,27.0 ,   0.0 ,  3.0 , 6.0 ,    3.0 ,    1.0 ,    0.0 ,    0.0 ,    0.0 , 90.0 ,12.0 ,RB  ,IND    ,-            ,-            ,2           ,0            ,0            ,1            ,-            ,-            ,0            ,0             ,bye           ,0             ,1             ,0             ,0             ,0             ,2             ,-             , 6.0 ,0.5
